'date','prcp','snow','seven_day_AVG_prcp','seven_day_MIN_prcp','seven_day_MAX_prcp','seven_day_SUM_prcp','seven_day_AVG_snow','seven_day_MIN_snow','seven_day_MAX_snow','seven_day_SUM_snow'
'2020-03-28',0.45,0.0,0.087142857142857170771,0.0,0.45,0.6100000000000001421,0.0,0.0,0.0,0.0
'2020-03-29',0.05,0.0,0.085714285714285729511,0.0,0.45,0.60000000000000008881,0.0,0.0,0.0,0.0
'2020-03-30',0.04,0.0,0.085714285714285729511,0.0,0.45,0.60000000000000008881,0.0,0.0,0.0,0.0
'2020-03-31',0.06,0.0,0.10428571428571429269,0.0,0.45,0.73000000000000007105,0.0,0.0,0.0,0.0
'2020-04-01',0.0,0.0,0.042857142857142864755,0.0,0.13000000000000000444,0.3000000000000000444,0.0,0.0,0.0,0.0
'2020-04-02',0.0,0.0,0.035714285714285711748,0.0,0.13000000000000000444,0.25,0.0,0.0,0.0,0.0
'2020-04-03',0.13000000000000000444,0.0,0.04,0.0,0.13000000000000000444,0.28000000000000003552,0.0,0.0,0.0,0.0
'2020-04-04',0.02,0.0,0.031428571428571427937,0.0,0.13000000000000000444,0.22000000000000001776,0.0,0.0,0.0,0.0
'2020-04-05',0.0,0.0,0.060000000000000008881,0.0,0.2,0.42000000000000001776,0.0,0.0,0.0,0.0
'2020-04-06',0.070000000000000008881,0.0,0.077142857142857153007,0.0,0.2,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-04-07',0.0,0.0,0.060000000000000008881,0.0,0.2,0.42000000000000001776,0.0,0.0,0.0,0.0
'2020-04-08',0.2,0.0,0.057142857142857153007,0.0,0.2,0.4,0.0,0.0,0.0,0.0
'2020-04-09',0.11999999999999999644,0.0,0.057142857142857153007,0.0,0.2,0.4,0.0,0.0,0.0,0.0
'2020-04-10',0.01,0.0,0.32142857142857144125,0.0,1.9199999999999999289,2.25,0.0,0.0,0.0,0.0
'2020-04-11',0.0,0.0,0.32142857142857144125,0.0,1.9199999999999999289,2.25,0.0,0.0,0.0,0.0
'2020-04-12',0.0,0.0,0.2928571428571427937,0.0,1.9199999999999999289,2.0499999999999998223,0.0,0.0,0.0,0.0
'2020-04-13',1.9199999999999999289,0.0,0.27571428571428571174,0.0,1.9199999999999999289,1.9299999999999998934,0.0,0.0,0.0,0.0
'2020-04-14',0.0,0.0,0.28428571428571430601,0.0,1.9199999999999999289,1.9900000000000000355,0.0,0.0,0.0,0.0
'2020-04-15',0.0,0.0,0.31571428571428574727,0.0,1.9199999999999999289,2.2099999999999999644,0.0,0.0,0.0,0.0
'2020-04-16',0.0,0.0,0.31571428571428574727,0.0,1.9199999999999999289,2.2099999999999999644,0.0,0.0,0.0,0.0
'2020-04-17',0.070000000000000008881,0.0,0.041428571428571432377,0.0,0.22000000000000001776,0.29000000000000003552,0.0,0.0,0.0,0.0
'2020-04-18',0.22000000000000001776,0.0,0.067142857142857153007,0.0,0.22000000000000001776,0.47000000000000001776,0.0,0.0,0.0,0.0
'2020-04-19',0.0,0.0,0.067142857142857153007,0.0,0.22000000000000001776,0.47000000000000001776,0.0,0.0,0.0,0.0
'2020-04-20',0.0,0.0,0.085714285714285729511,0.0,0.22000000000000001776,0.60000000000000008881,0.0,0.0,0.0,0.0
'2020-04-21',0.17999999999999998223,0.0,0.14428571428571430601,0.0,0.47999999999999998223,1.0100000000000000088,0.0,0.0,0.0,0.0
'2020-04-22',0.0,0.0,0.11285714285714285587,0.0,0.47999999999999998223,0.79000000000000003552,0.0,0.0,0.0,0.0
'2020-04-23',0.13000000000000000444,0.0,0.14428571428571430601,0.0,0.47999999999999998223,1.0100000000000000088,0.0,0.0,0.0,0.0
'2020-04-24',0.47999999999999998223,0.0,0.14428571428571430601,0.0,0.47999999999999998223,1.0100000000000000088,0.0,0.0,0.0,0.0
'2020-04-25',0.0,0.0,0.11857142857142857295,0.0,0.47999999999999998223,0.82999999999999989341,0.0,0.0,0.0,0.0
'2020-04-26',0.22000000000000001776,0.0,0.11999999999999999644,0.0,0.47999999999999998223,0.84000000000000003552,0.0,0.0,0.0,0.0
'2020-04-27',0.0,0.0,0.20285714285714284699,0.0,0.70999999999999996447,1.4199999999999999289,0.0,0.0,0.0,0.0
'2020-04-28',0.0,0.0,0.16428571428571427937,0.0,0.70999999999999996447,1.1499999999999999111,0.0,0.0,0.0,0.0
'2020-04-29',0.01,0.0,0.16428571428571427937,0.0,0.70999999999999996447,1.1499999999999999111,0.0,0.0,0.0,0.0
'2020-04-30',0.70999999999999996447,0.0,0.13857142857142856762,0.0,0.70999999999999996447,0.96999999999999992894,0.0,0.0,0.0,0.0
'2020-05-01',0.21000000000000000888,0.0,0.13857142857142856762,0.0,0.70999999999999996447,0.96999999999999992894,0.0,0.0,0.0,0.0
'2020-05-02',0.0,0.0,0.13857142857142856762,0.0,0.70999999999999996447,0.96999999999999992894,0.0,0.0,0.0,0.0
'2020-05-03',0.04,0.0,0.14571428571428571174,0.0,0.70999999999999996447,1.0200000000000000177,0.0,0.0,0.0,0.0
'2020-05-04',0.0,0.0,0.044285714285714288251,0.0,0.21000000000000000888,0.31000000000000000888,0.0,0.0,0.0,0.0
'2020-05-05',0.0,0.0,0.078571428571428576503,0.0,0.45,0.55,0.0,0.0,0.0,0.0
'2020-05-06',0.06,0.0,0.082857142857142864755,0.0,0.45,0.58000000000000007105,0.0,0.0,0.0,0.0
'2020-05-07',0.0,0.0,0.077142857142857153007,0.0,0.45,0.54000000000000003552,0.0,0.0,0.0,0.0
'2020-05-08',0.45,0.0,0.084285714285714306015,0.0,0.45,0.59000000000000003552,0.0,0.0,0.0,0.0
'2020-05-09',0.03,0.0,0.084285714285714306015,0.0,0.45,0.59000000000000003552,0.0,0.0,0.0,0.0
'2020-05-10',0.0,0.0,0.075714285714285720629,0.0,0.45,0.53000000000000007105,0.0,0.0,0.0,0.0
'2020-05-11',0.05,0.0,0.075714285714285720629,0.0,0.45,0.53000000000000007105,0.0,0.0,0.0,0.0
'2020-05-12',0.0,0.0,0.021428571428571432377,0.0,0.070000000000000008881,0.15000000000000001776,0.0,0.0,0.0,0.0
'2020-05-13',0.0,0.0,0.018571428571428572951,0.0,0.070000000000000008881,0.13000000000000000444,0.0,0.0,0.0,0.0
'2020-05-14',0.0,0.0,0.018571428571428572951,0.0,0.070000000000000008881,0.13000000000000000444,0.0,0.0,0.0,0.0
'2020-05-15',0.070000000000000008881,0.0,0.011428571428571427937,0.0,0.070000000000000008881,0.08,0.0,0.0,0.0,0.0
'2020-05-16',0.01,0.0,0.011428571428571427937,0.0,0.070000000000000008881,0.08,0.0,0.0,0.0,0.0
'2020-05-17',0.0,0.0,0.011428571428571427937,0.0,0.070000000000000008881,0.08,0.0,0.0,0.0,0.0
'2020-05-18',0.0,0.0,0.011428571428571427937,0.0,0.070000000000000008881,0.08,0.0,0.0,0.0,0.0
'2020-05-19',0.0,0.0,0.0057142857142857135244,0.0,0.03,0.04,0.0,0.0,0.0,0.0
'2020-05-20',0.0,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-21',0.0,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-22',0.03,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-23',0.65,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-24',0.0,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-25',0.0,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-26',0.0,0.0,0.097142857142857153007,0.0,0.65,0.68000000000000007105,0.0,0.0,0.0,0.0
'2020-05-27',0.0,0.0,0.0071428571428571441259,0.0,0.03,0.05,0.0,0.0,0.0,0.0
'2020-05-28',0.0,0.0,0.0071428571428571441259,0.0,0.03,0.05,0.0,0.0,0.0,0.0
'2020-05-29',0.03,0.0,0.0071428571428571441259,0.0,0.03,0.05,0.0,0.0,0.0,0.0
'2020-05-30',0.02,0.0,0.0071428571428571441259,0.0,0.03,0.05,0.0,0.0,0.0,0.0
'2020-05-31',0.0,0.0,0.071428571428571423496,0.0,0.45,0.5,0.0,0.0,0.0,0.0
'2020-06-01',0.0,0.0,0.094285714285714288251,0.0,0.45,0.66000000000000005329,0.0,0.0,0.0,0.0
'2020-06-02',0.0,0.0,0.12714285714285713524,0.0,0.45,0.89000000000000003552,0.0,0.0,0.0,0.0
'2020-06-03',0.45,0.0,0.13285714285714282922,0.0,0.45,0.92999999999999989341,0.0,0.0,0.0,0.0
'2020-06-04',0.16000000000000000888,0.0,0.13285714285714282922,0.0,0.45,0.92999999999999989341,0.0,0.0,0.0,0.0
'2020-06-05',0.26000000000000000888,0.0,0.13285714285714282922,0.0,0.45,0.92999999999999989341,0.0,0.0,0.0,0.0
'2020-06-06',0.06,0.0,0.13285714285714282922,0.0,0.45,0.92999999999999989341,0.0,0.0,0.0,0.0
'2020-06-07',0.0,0.0,0.068571428571428576503,0.0,0.26000000000000000888,0.48000000000000007105,0.0,0.0,0.0,0.0
'2020-06-08',0.0,0.0,0.052857142857142855874,0.0,0.26000000000000000888,0.37000000000000001776,0.0,0.0,0.0,0.0
'2020-06-09',0.0,0.0,0.015714285714285713524,0.0,0.06,0.11000000000000000888,0.0,0.0,0.0,0.0
'2020-06-10',0.0,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.0,0.0,0.0,0.0
'2020-06-11',0.05,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.0,0.0,0.0,0.0
'2020-06-12',0.0,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.0,0.0,0.0,0.0
'2020-06-13',0.0,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.0,0.0,0.0,0.0
'2020-06-14',0.0,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.0,0.0,0.0,0.0
'2020-06-15',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-06-24',0.0,0.0,0.012857142857142855874,0.0,0.09,0.09,0.0,0.0,0.0,0.0
'2020-06-25',0.0,0.0,0.028571428571428576503,0.0,0.11000000000000000888,0.2,0.0,0.0,0.0,0.0
'2020-06-26',0.0,0.0,0.11142857142857143237,0.0,0.57999999999999998223,0.78000000000000007105,0.0,0.0,0.0,0.0
'2020-06-27',0.09,0.0,0.11142857142857143237,0.0,0.57999999999999998223,0.78000000000000007105,0.0,0.0,0.0,0.0
'2020-06-28',0.11000000000000000888,0.0,0.11571428571428572507,0.0,0.57999999999999998223,0.8100000000000001421,0.0,0.0,0.0,0.0
'2020-06-29',0.57999999999999998223,0.0,0.11571428571428572507,0.0,0.57999999999999998223,0.8100000000000001421,0.0,0.0,0.0,0.0
'2020-06-30',0.0,0.0,0.13428571428571429713,0.0,0.57999999999999998223,0.94000000000000003552,0.0,0.0,0.0,0.0
'2020-07-01',0.03,0.0,0.12142857142857141905,0.0,0.57999999999999998223,0.85,0.0,0.0,0.0,0.0
'2020-07-02',0.0,0.0,0.10571428571428571618,0.0,0.57999999999999998223,0.74000000000000003552,0.0,0.0,0.0,0.0
'2020-07-03',0.13000000000000000444,0.0,0.1,0.0,0.54000000000000003552,0.70000000000000008881,0.0,0.0,0.0,0.0
'2020-07-04',0.0,0.0,0.1,0.0,0.54000000000000003552,0.70000000000000008881,0.0,0.0,0.0,0.0
'2020-07-05',0.0,0.0,0.098571428571428576503,0.0,0.54000000000000003552,0.69000000000000003552,0.0,0.0,0.0,0.0
'2020-07-06',0.54000000000000003552,0.0,0.098571428571428576503,0.0,0.54000000000000003552,0.69000000000000003552,0.0,0.0,0.0,0.0
'2020-07-07',0.0,0.0,0.44285714285714288251,0.0,2.5400000000000000355,3.1000000000000000888,0.0,0.0,0.0,0.0
'2020-07-08',0.02,0.0,0.55142857142857151231,0.0,2.5400000000000000355,3.8600000000000003197,0.0,0.0,0.0,0.0
'2020-07-09',0.0,0.0,0.55714285714285711748,0.0,2.5400000000000000355,3.9000000000000003552,0.0,0.0,0.0,0.0
'2020-07-10',2.5400000000000000355,0.0,0.48285714285714291804,0.0,2.5400000000000000355,3.3800000000000003375,0.0,0.0,0.0,0.0
'2020-07-11',0.75999999999999996447,0.0,0.48285714285714291804,0.0,2.5400000000000000355,3.3800000000000003375,0.0,0.0,0.0,0.0
'2020-07-12',0.04,0.0,0.47999999999999998223,0.0,2.5400000000000000355,3.3599999999999998756,0.0,0.0,0.0,0.0
'2020-07-13',0.02,0.0,0.47999999999999998223,0.0,2.5400000000000000355,3.3599999999999998756,0.0,0.0,0.0,0.0
'2020-07-14',0.0,0.0,0.12142857142857144125,0.0,0.75999999999999996447,0.85,0.0,0.0,0.0,0.0
'2020-07-15',0.0,0.0,0.012857142857142855874,0.0,0.04,0.09,0.0,0.0,0.0,0.0
'2020-07-16',0.0,0.0,0.0071428571428571441259,0.0,0.03,0.05,0.0,0.0,0.0,0.0
'2020-07-17',0.03,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2020-07-18',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2020-07-19',0.0,0.0,0.20714285714285711748,0.0,1.4199999999999999289,1.45,0.0,0.0,0.0,0.0
'2020-07-20',0.0,0.0,0.20714285714285711748,0.0,1.4199999999999999289,1.45,0.0,0.0,0.0,0.0
'2020-07-21',0.0,0.0,0.22999999999999998223,0.0,1.4199999999999999289,1.6099999999999998756,0.0,0.0,0.0,0.0
'2020-07-22',1.4199999999999999289,0.0,0.22999999999999998223,0.0,1.4199999999999999289,1.6099999999999998756,0.0,0.0,0.0,0.0
'2020-07-23',0.0,0.0,0.22999999999999998223,0.0,1.4199999999999999289,1.6099999999999998756,0.0,0.0,0.0,0.0
'2020-07-24',0.19,0.0,0.22999999999999998223,0.0,1.4199999999999999289,1.6099999999999998756,0.0,0.0,0.0,0.0
'2020-07-25',0.0,0.0,0.22999999999999998223,0.0,1.4199999999999999289,1.6099999999999998756,0.0,0.0,0.0,0.0
'2020-07-26',0.0,0.0,0.027142857142857139685,0.0,0.19,0.19,0.0,0.0,0.0,0.0
'2020-07-27',0.0,0.0,0.038571428571428576503,0.0,0.19,0.27000000000000001776,0.0,0.0,0.0,0.0
'2020-07-28',0.0,0.0,0.12285714285714286475,0.0,0.78000000000000007105,0.85999999999999996447,0.0,0.0,0.0,0.0
'2020-07-29',0.0,0.0,0.12285714285714286475,0.0,0.78000000000000007105,0.85999999999999996447,0.0,0.0,0.0,0.0
'2020-07-30',0.08,0.0,0.12285714285714286475,0.0,0.78000000000000007105,0.85999999999999996447,0.0,0.0,0.0,0.0
'2020-07-31',0.78000000000000007105,0.0,0.19999999999999998223,0.0,0.78000000000000007105,1.3999999999999999111,0.0,0.0,0.0,0.0
'2020-08-01',0.0,0.0,0.27857142857142855874,0.0,0.78000000000000007105,1.95,0.0,0.0,0.0,0.0
'2020-08-02',0.0,0.0,0.27857142857142855874,0.0,0.78000000000000007105,1.95,0.0,0.0,0.0,0.0
'2020-08-03',0.54000000000000003552,0.0,0.26714285714285717077,0.0,0.78000000000000007105,1.8700000000000001065,0.0,0.0,0.0,0.0
'2020-08-04',0.55,0.0,0.22142857142857144125,0.0,0.55,1.55,0.0,0.0,0.0,0.0
'2020-08-05',0.0,0.0,0.22142857142857144125,0.0,0.55,1.55,0.0,0.0,0.0,0.0
'2020-08-06',0.0,0.0,0.22142857142857144125,0.0,0.55,1.55,0.0,0.0,0.0,0.0
'2020-08-07',0.46000000000000005329,0.0,0.14428571428571430601,0.0,0.55,1.0100000000000000088,0.0,0.0,0.0,0.0
'2020-08-08',0.0,0.0,0.065714285714285711748,0.0,0.46000000000000005329,0.46000000000000005329,0.0,0.0,0.0,0.0
'2020-08-09',0.0,0.0,0.31714285714285717077,0.0,1.7599999999999999644,2.2200000000000001953,0.0,0.0,0.0,0.0
'2020-08-10',0.0,0.0,0.35142857142857142349,0.0,1.7599999999999999644,2.4599999999999999644,0.0,0.0,0.0,0.0
'2020-08-11',0.0,0.0,0.28571428571428567622,0.0,1.7599999999999999644,2.0,0.0,0.0,0.0,0.0
'2020-08-12',1.7599999999999999644,0.0,0.28571428571428567622,0.0,1.7599999999999999644,2.0,0.0,0.0,0.0,0.0
'2020-08-13',0.23999999999999999111,0.0,0.31571428571428574727,0.0,1.7599999999999999644,2.2099999999999999644,0.0,0.0,0.0,0.0
'2020-08-14',0.0,0.0,0.33571428571428576503,0.0,1.7599999999999999644,2.3500000000000000888,0.0,0.0,0.0,0.0
'2020-08-15',0.0,0.0,0.36428571428571432377,0.0,1.7599999999999999644,2.5500000000000002664,0.0,0.0,0.0,0.0
'2020-08-16',0.21000000000000000888,0.0,0.13285714285714287363,0.0,0.23999999999999999111,0.93000000000000007105,0.0,0.0,0.0,0.0
'2020-08-17',0.14000000000000001776,0.0,0.098571428571428576503,0.0,0.21000000000000000888,0.69000000000000003552,0.0,0.0,0.0,0.0
'2020-08-18',0.2,0.0,0.098571428571428576503,0.0,0.21000000000000000888,0.69000000000000003552,0.0,0.0,0.0,0.0
'2020-08-19',0.14000000000000001776,0.0,0.098571428571428576503,0.0,0.21000000000000000888,0.69000000000000003552,0.0,0.0,0.0,0.0
'2020-08-20',0.0,0.0,0.068571428571428576503,0.0,0.2,0.48000000000000007105,0.0,0.0,0.0,0.0
'2020-08-21',0.0,0.0,0.048571428571428576503,0.0,0.2,0.34000000000000003552,0.0,0.0,0.0,0.0
'2020-08-22',0.0,0.0,0.071428571428571423496,0.0,0.35999999999999996447,0.5,0.0,0.0,0.0,0.0
'2020-08-23',0.0,0.0,0.051428571428571423496,0.0,0.35999999999999996447,0.35999999999999996447,0.0,0.0,0.0,0.0
'2020-08-24',0.0,0.0,0.11142857142857143237,0.0,0.42000000000000001776,0.78000000000000007105,0.0,0.0,0.0,0.0
'2020-08-25',0.35999999999999996447,0.0,0.11142857142857143237,0.0,0.42000000000000001776,0.78000000000000007105,0.0,0.0,0.0,0.0
'2020-08-26',0.0,0.0,0.11285714285714285587,0.0,0.42000000000000001776,0.79000000000000003552,0.0,0.0,0.0,0.0
'2020-08-27',0.42000000000000001776,0.0,0.11285714285714285587,0.0,0.42000000000000001776,0.79000000000000003552,0.0,0.0,0.0,0.0
'2020-08-28',0.0,0.0,0.11285714285714285587,0.0,0.42000000000000001776,0.79000000000000003552,0.0,0.0,0.0,0.0
'2020-08-29',0.01,0.0,0.094285714285714288251,0.0,0.42000000000000001776,0.66000000000000005329,0.0,0.0,0.0,0.0
'2020-08-30',0.0,0.0,0.11428571428571430157,0.0,0.42000000000000001776,0.8,0.0,0.0,0.0,0.0
'2020-08-31',0.0,0.0,0.15571428571428569398,0.0,0.70999999999999996447,1.0899999999999998578,0.0,0.0,0.0,0.0
'2020-09-01',0.23000000000000002664,0.0,0.15571428571428569398,0.0,0.70999999999999996447,1.0899999999999998578,0.0,0.0,0.0,0.0
'2020-09-02',0.14000000000000001776,0.0,0.15428571428571431489,0.0,0.70999999999999996447,1.080000000000000071,0.0,0.0,0.0,0.0
'2020-09-03',0.70999999999999996447,0.0,0.15428571428571431489,0.0,0.70999999999999996447,1.080000000000000071,0.0,0.0,0.0,0.0
'2020-09-04',0.0,0.0,0.15428571428571431489,0.0,0.70999999999999996447,1.080000000000000071,0.0,0.0,0.0,0.0
'2020-09-05',0.0,0.0,0.12142857142857141905,0.0,0.70999999999999996447,0.85,0.0,0.0,0.0,0.0
'2020-09-06',0.0,0.0,0.10142857142857142349,0.0,0.70999999999999996447,0.70999999999999996447,0.0,0.0,0.0,0.0
'2020-09-07',0.0,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-08',0.0,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-09',0.0,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-10',1.1999999999999999644,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-11',0.0,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-12',0.0,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-13',0.0,0.0,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644,0.0,0.0,0.0,0.0
'2020-09-14',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-15',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-16',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-09-24',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2020-09-25',0.0,0.0,0.0071428571428571441259,0.0,0.03,0.05,0.0,0.0,0.0,0.0
'2020-09-26',0.0,0.0,0.074285714285714288251,0.0,0.46999999999999992894,0.52000000000000001776,0.0,0.0,0.0,0.0
'2020-09-27',0.03,0.0,0.23714285714285714412,0.0,1.1399999999999999023,1.6599999999999999644,0.0,0.0,0.0,0.0
'2020-09-28',0.02,0.0,0.23714285714285714412,0.0,1.1399999999999999023,1.6599999999999999644,0.0,0.0,0.0,0.0
'2020-09-29',0.46999999999999992894,0.0,0.24285714285714283811,0.0,1.1399999999999999023,1.7,0.0,0.0,0.0,0.0
'2020-09-30',1.1399999999999999023,0.0,0.24285714285714283811,0.0,1.1399999999999999023,1.7,0.0,0.0,0.0,0.0
'2020-10-01',0.0,0.0,0.23857142857142856762,0.0,1.1399999999999999023,1.6699999999999999289,0.0,0.0,0.0,0.0
'2020-10-02',0.04,0.0,0.23571428571428572062,0.0,1.1399999999999999023,1.6499999999999999111,0.0,0.0,0.0,0.0
'2020-10-03',0.0,0.0,0.1685714285714285765,0.0,1.1399999999999999023,1.1799999999999999378,0.0,0.0,0.0,0.0
'2020-10-04',0.0,0.0,0.0085714285714285729511,0.0,0.04,0.06,0.0,0.0,0.0,0.0
'2020-10-05',0.0,0.0,0.0085714285714285729511,0.0,0.04,0.06,0.0,0.0,0.0,0.0
'2020-10-06',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2020-10-07',0.02,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2020-10-08',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2020-10-09',0.0,0.0,0.13999999999999999111,0.0,0.95999999999999996447,0.98000000000000007105,0.0,0.0,0.0,0.0
'2020-10-10',0.0,0.0,0.18857142857142859426,0.0,0.95999999999999996447,1.3200000000000000621,0.0,0.0,0.0,0.0
'2020-10-11',0.0,0.0,0.18571428571428572951,0.0,0.95999999999999996447,1.3000000000000000444,0.0,0.0,0.0,0.0
'2020-10-12',0.95999999999999996447,0.0,0.18571428571428572951,0.0,0.95999999999999996447,1.3000000000000000444,0.0,0.0,0.0,0.0
'2020-10-13',0.34000000000000003552,0.0,0.37999999999999998223,0.0,1.3600000000000000976,2.6600000000000001421,0.0,0.0,0.0,0.0
'2020-10-14',0.0,0.0,0.38142857142857140573,0.0,1.3600000000000000976,2.6699999999999999289,0.0,0.0,0.0,0.0
'2020-10-15',0.0,0.0,0.38142857142857140573,0.0,1.3600000000000000976,2.6699999999999999289,0.0,0.0,0.0,0.0
'2020-10-16',1.3600000000000000976,0.0,0.24428571428571430601,0.0,1.3600000000000000976,1.7100000000000001421,0.0,0.0,0.0,0.0
'2020-10-17',0.01,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2020-10-18',0.0,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2020-10-19',0.0,0.0,0.19571428571428572951,0.0,1.3600000000000000976,1.3700000000000001065,0.0,0.0,0.0,0.0
'2020-10-20',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2020-10-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2020-10-22',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2020-10-23',0.0,0.0,0.0057142857142857135244,0.0,0.02,0.04,0.0,0.0,0.0,0.0
'2020-10-24',0.0,0.0,0.0057142857142857135244,0.0,0.02,0.04,0.0,0.0,0.0,0.0
'2020-10-25',0.02,0.0,0.021428571428571432377,0.0,0.11000000000000000888,0.15,0.0,0.0,0.0,0.0
'2020-10-26',0.02,0.0,0.23999999999999999111,0.0,1.530000000000000071,1.6799999999999998934,0.0,0.0,0.0,0.0
'2020-10-27',0.0,0.0,0.33142857142857140573,0.0,1.530000000000000071,2.3199999999999998401,0.0,0.0,0.0,0.0
'2020-10-28',0.11000000000000000888,0.0,0.33142857142857140573,0.0,1.530000000000000071,2.3199999999999998401,0.0,0.0,0.0,0.0
'2020-10-29',1.530000000000000071,0.0,0.38571428571428572951,0.0,1.530000000000000071,2.7000000000000001776,0.0,0.0,0.0,0.0
'2020-10-30',0.64000000000000003552,0.0,0.38285714285714291804,0.0,1.530000000000000071,2.6800000000000001598,0.0,0.0,0.0,0.0
'2020-10-31',0.0,0.0,0.38285714285714291804,0.0,1.530000000000000071,2.6800000000000001598,0.0,0.0,0.0,0.0
'2020-11-01',0.4,0.0,0.36714285714285708195,0.0,1.530000000000000071,2.5699999999999998401,0.0,0.0,0.0,0.0
'2020-11-02',0.0,0.0,0.1485714285714285765,0.0,0.64000000000000003552,1.0400000000000000355,0.0,0.0,0.0,0.0
'2020-11-03',0.0,0.0,0.057142857142857153007,0.0,0.4,0.4,0.0,0.0,0.0,0.0
'2020-11-04',0.0,0.0,0.057142857142857153007,0.0,0.4,0.4,0.0,0.0,0.0,0.0
'2020-11-05',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
